class_name,order_name,genus,LAD,EXTANT,FALSE.EXT
Gastropoda,Neogastropoda,Zonulispira,0.781,1,0
Gastropoda,Neotaenioglossa,Aclis,2.588,1,0
Gastropoda,Neotaenioglossa,Alvinia,0.0117,1,0
Gastropoda,Neotaenioglossa,Austrocypraea,11.608,0,0
Gastropoda,Neotaenioglossa,Austrotriton,11.608,0,0
Gastropoda,Neotaenioglossa,Balcis,0.0117,1,0
Gastropoda,Neotaenioglossa,Barycypraea,5.333,0,0
Gastropoda,Neotaenioglossa,Burtinella,15.97,1,1
Gastropoda,Neotaenioglossa,Calyptropsis,11.608,0,0
Gastropoda,Neotaenioglossa,Cerithioclava,0.0117,1,0
Gastropoda,Neotaenioglossa,Cirsope,15.97,0,0
Gastropoda,Neotaenioglossa,Conuber,2.588,0,0
Gastropoda,Neotaenioglossa,Cylindriscala,0.781,1,0
Gastropoda,Neotaenioglossa,Cypropterina,2.588,0,0
Gastropoda,Neotaenioglossa,Dalliella,20.44,0,0
Gastropoda,Neotaenioglossa,Depressiscala,0.126,1,0
Gastropoda,Neotaenioglossa,Discopsis,7.9,1,1
Gastropoda,Neotaenioglossa,Dizoniopsis,2.588,1,0
Gastropoda,Neotaenioglossa,Doxander,0.0117,1,0
Gastropoda,Neotaenioglossa,Elachorbis,0.0117,1,0
Gastropoda,Neotaenioglossa,Ellatrivia,5.333,1,1
Gastropoda,Neotaenioglossa,Eulima,0.0117,1,0
Gastropoda,Neotaenioglossa,Fossacypraea,20.44,0,0
Gastropoda,Neotaenioglossa,Galeodina,0.781,1,0
Gastropoda,Neotaenioglossa,Gigantocypraea,11.608,0,0
Gastropoda,Neotaenioglossa,Gothicispira,11.608,0,0
Gastropoda,Neotaenioglossa,Harpago,0.113,1,0
Gastropoda,Neotaenioglossa,Hartungia,0.781,0,0
Gastropoda,Neotaenioglossa,Haurakia,15.9,1,1
Gastropoda,Neotaenioglossa,Hemichenopus,15.97,0,0
Gastropoda,Neotaenioglossa,Ihungia,11.608,0,0
Gastropoda,Neotaenioglossa,Jeffreysina,5.333,1,1
Gastropoda,Neotaenioglossa,Krachia,7.246,0,0
Gastropoda,Neotaenioglossa,Lacuna,0.0117,1,0
Gastropoda,Neotaenioglossa,Leiostraca,3.6,1,0
Gastropoda,Neotaenioglossa,Liracassis,11.608,0,0
Gastropoda,Neotaenioglossa,Littorinopsis,0.0117,1,0
Gastropoda,Neotaenioglossa,Mandolina,20.44,0,0
Gastropoda,Neotaenioglossa,Melanella,0.0117,1,0
Gastropoda,Neotaenioglossa,Microstilifer,20.44,0,0
Gastropoda,Neotaenioglossa,Miopila,15.9,0,0
Gastropoda,Neotaenioglossa,Mucronalia,0.0117,0,0
Gastropoda,Neotaenioglossa,Murchisonella,20.44,1,1
Gastropoda,Neotaenioglossa,Neojanacus,11.608,1,1
Gastropoda,Neotaenioglossa,Niso,0.0117,1,0
Gastropoda,Neotaenioglossa,Nodulus,0.0117,1,0
Gastropoda,Neotaenioglossa,Notacirsa,11.608,0,0
Gastropoda,Neotaenioglossa,Notosetia,0.0117,1,0
Gastropoda,Neotaenioglossa,Notosinister,15.9,1,1
Gastropoda,Neotaenioglossa,Palliocypraea,11.608,0,0
Gastropoda,Neotaenioglossa,Paulonaria,11.608,1,1
Gastropoda,Neotaenioglossa,Pirenella,0.0117,1,0
Gastropoda,Neotaenioglossa,Polygireulima,2.588,1,0
Gastropoda,Neotaenioglossa,Proxiuber,5.333,1,1
Gastropoda,Neotaenioglossa,Pseudocirsope,20.44,0,0
Gastropoda,Neotaenioglossa,Pseudoglauconia,15.97,0,0
Gastropoda,Neotaenioglossa,Pseudotrivia,11.608,1,1
Gastropoda,Neotaenioglossa,Pterocera,0.0117,1,0
Gastropoda,Neotaenioglossa,Rhinoclavus,2.588,1,0
Gastropoda,Neotaenioglossa,Rhombostoma,0.781,0,0
Gastropoda,Neotaenioglossa,Rhynchocypraea,11.608,0,0
Gastropoda,Neotaenioglossa,Rostellaria,0.0117,1,0
Gastropoda,Neotaenioglossa,Scalenostoma,3.6,1,0
Gastropoda,Neotaenioglossa,Schilderia,2.588,1,0
Gastropoda,Neotaenioglossa,Spiroglyphus,0.0117,1,0
Gastropoda,Neotaenioglossa,Stilifer,0.119,1,0
Gastropoda,Neotaenioglossa,Strombiformis,0.0117,1,0
Gastropoda,Neotaenioglossa,Syncera,0.0117,1,0
Gastropoda,Neotaenioglossa,Triforis,0.0117,0,0
Gastropoda,Neotaenioglossa,Tylospira,2.588,1,0
Gastropoda,Neotaenioglossa,Velutina,0.0117,1,0
Gastropoda,Neotaenioglossa,Zeradina,15.9,1,1
Gastropoda,Neotaenioglossa,Zonarina,20.44,0,0
Gastropoda,Neritoina,Fedaiella,0.0117,0,0
Gastropoda,Neritoina,Neritopsis,0.0117,1,0
Gastropoda,Notaspidea,Pleurobranchus,0.0117,0,0
Gastropoda,Notaspidea,Tylodina,20.44,1,1
Gastropoda,Notaspidea,Umbraculum,15.97,1,1
Gastropoda,Patellogastropoda,Acmaea,0.0117,1,0
Gastropoda,Patellogastropoda,Ansates,2.588,1,0
Gastropoda,Patellogastropoda,Asteracmea,20.44,0,0
Gastropoda,Patellogastropoda,Cellana,0.0117,1,0
Gastropoda,Patellogastropoda,Chiazacmea,0.0117,1,0
Gastropoda,Patellogastropoda,Collisella,0.0117,1,0
Gastropoda,Patellogastropoda,Cymbula,2.588,1,0
Gastropoda,Patellogastropoda,Helcion,0.0117,1,0
Gastropoda,Patellogastropoda,Lepeta,0.0117,1,0
Gastropoda,Patellogastropoda,Lottia,0.0117,1,0
Gastropoda,Patellogastropoda,Naccula,0.0117,0,0
Gastropoda,Patellogastropoda,Nacella,0.0117,1,0
Gastropoda,Patellogastropoda,Patella,0.0117,1,0
Gastropoda,Patellogastropoda,Patelloida,0.0117,1,0
Gastropoda,Patellogastropoda,Pectinodonta,5.333,1,1
Gastropoda,Patellogastropoda,Scurria,0.0117,1,0
Gastropoda,Patellogastropoda,Scurriopsis,0.0117,0,0
Gastropoda,Patellogastropoda,Tectura,0.0117,1,0
Gastropoda,Ptenoglossa,Acirsa,0.0117,1,0
Gastropoda,Ptenoglossa,Alora,11.608,0,0
Gastropoda,Ptenoglossa,Amaea,0.0117,1,0
Gastropoda,Ptenoglossa,Cirsotrema,0.0117,1,0
Gastropoda,Ptenoglossa,Drupa,0.0117,1,0
Gastropoda,Ptenoglossa,Drupella,0.0117,0,0
Gastropoda,Ptenoglossa,Eglisia,0.0117,1,0
Gastropoda,Ptenoglossa,Epitomium,0.0117,0,0
Gastropoda,Ptenoglossa,Epitonium,0.0117,1,0
Gastropoda,Ptenoglossa,Janthina,0.0117,1,0
Gastropoda,Ptenoglossa,Opalia,0.0117,1,0
Gastropoda,Ptenoglossa,Opaliopsis,5.333,1,1
Gastropoda,Ptenoglossa,Papuliscala,11.608,0,0
Gastropoda,Ptenoglossa,Peonza,15.97,0,0
Gastropoda,Ptenoglossa,Scala,0.781,1,0
Gastropoda,Ptenoglossa,Scalaria,2.588,1,0
Gastropoda,Ptenoglossa,Scalina,2.588,1,0
Gastropoda,Ptenoglossa,Sistrum,0.0117,1,0
Gastropoda,Ptenoglossa,Sthenorytis,3.6,1,0
Gastropoda,Ptenoglossa,Turriscala,3.6,1,0
Gastropoda,Sacoglossa,Julia,2.588,1,0
Gastropoda,Sorbeoconcha,Acilia,2.588,0,0
Gastropoda,Sorbeoconcha,Alaba,0.0117,1,0
Gastropoda,Sorbeoconcha,Alabina,0.0117,1,0
Gastropoda,Sorbeoconcha,Aplodon,0.0117,0,0
Gastropoda,Sorbeoconcha,Archimediella,0.781,1,0
Gastropoda,Sorbeoconcha,Argyropeza,0.781,1,0
Gastropoda,Sorbeoconcha,Ataxocerithium,5.333,1,1
Gastropoda,Sorbeoconcha,Batillaria,0.0117,1,0
Gastropoda,Sorbeoconcha,Bittiolum,0.0117,1,0
Gastropoda,Sorbeoconcha,Bittium,0.0117,1,0
Gastropoda,Sorbeoconcha,Brotia,2.588,1,0
Gastropoda,Sorbeoconcha,Campanile,0.781,1,0
Gastropoda,Sorbeoconcha,Cerithidea,0.0117,1,0
Gastropoda,Sorbeoconcha,Cerithidium,0.0117,1,0
Gastropoda,Sorbeoconcha,Cerithium,0.0117,1,0
Gastropoda,Sorbeoconcha,Clatrofenella,15.97,0,0
Gastropoda,Sorbeoconcha,Clava,0.0117,1,0
Gastropoda,Sorbeoconcha,Clypeomorus,0.0117,1,0
Gastropoda,Sorbeoconcha,Colina,5.333,1,1
Gastropoda,Sorbeoconcha,Colpospira,5.333,1,1
Gastropoda,Sorbeoconcha,Conocerithium,12.7,1,1
Gastropoda,Sorbeoconcha,Couthouyia,0.0117,1,0
Gastropoda,Sorbeoconcha,Diala,0.0117,1,0
Gastropoda,Sorbeoconcha,Diastoma,0.781,1,0
Gastropoda,Sorbeoconcha,Faunus,2.588,0,0
Gastropoda,Sorbeoconcha,Finella,0.0117,1,0
Gastropoda,Sorbeoconcha,Fossarus,0.0117,1,0
Gastropoda,Sorbeoconcha,Gazameda,0.781,1,0
Gastropoda,Sorbeoconcha,Glyptozaria,5.333,1,1
Gastropoda,Sorbeoconcha,Gourmya,5.333,1,1
Gastropoda,Sorbeoconcha,Granulolabium,5.333,1,1
Gastropoda,Sorbeoconcha,Harrisianella,5.333,0,0
Gastropoda,Sorbeoconcha,Hataiella,11.608,0,0
Gastropoda,Sorbeoconcha,Haustator,2.588,1,0
Gastropoda,Sorbeoconcha,Hemicerithium,2.588,1,0
Gastropoda,Sorbeoconcha,Hemisinus,8.3,1,1
Gastropoda,Sorbeoconcha,Hinea,0.126,0,0
Gastropoda,Sorbeoconcha,Incatella,0.0117,1,0
Gastropoda,Sorbeoconcha,Ipunina,15.97,0,0
Gastropoda,Sorbeoconcha,Lilax,5.333,0,0
Gastropoda,Sorbeoconcha,Liocerithium,0.113,1,0
Gastropoda,Sorbeoconcha,Litiopa,2.588,1,0
Gastropoda,Sorbeoconcha,Maoricolpus,0.126,1,0
Gastropoda,Sorbeoconcha,Mariacolpus,2.588,0,0
Gastropoda,Sorbeoconcha,Melanatria,5.333,1,1
Gastropoda,Sorbeoconcha,Melania,5.333,1,1
Gastropoda,Sorbeoconcha,Melanoides,2.588,1,0
Gastropoda,Sorbeoconcha,Melanopsis,5.333,1,1
Gastropoda,Sorbeoconcha,Mesalia,11.608,1,1
Gastropoda,Sorbeoconcha,Mesohalina,11.608,0,0
Gastropoda,Sorbeoconcha,Modulus,0.0117,1,0
Gastropoda,Sorbeoconcha,Neohaustator,3.6,1,0
Gastropoda,Sorbeoconcha,Obtortio,0.0117,1,0
Gastropoda,Sorbeoconcha,Orectospira,2.588,1,0
Gastropoda,Sorbeoconcha,Palmerella,2.588,0,0
Gastropoda,Sorbeoconcha,Paludomus,5.333,0,0
Gastropoda,Sorbeoconcha,Pareora,15.9,0,0
Gastropoda,Sorbeoconcha,Planaxis,0.0117,1,0
Gastropoda,Sorbeoconcha,Plesiotrochus,0.113,1,0
Gastropoda,Sorbeoconcha,Portoricia,2.588,0,0
Gastropoda,Sorbeoconcha,Potamides,0.0117,0,0
Gastropoda,Sorbeoconcha,Protoma,0.0117,1,0
Gastropoda,Sorbeoconcha,Psammodulus,3.6,0,0
Gastropoda,Sorbeoconcha,Pyrazisinus,0.0117,0,0
Gastropoda,Sorbeoconcha,Pyrazus,0.0117,1,0
Gastropoda,Sorbeoconcha,Rhinoclavis,0.0117,1,0
Gastropoda,Sorbeoconcha,Rhinocoryne,0.0117,1,0
Gastropoda,Sorbeoconcha,Royella,0.0117,0,0
Gastropoda,Sorbeoconcha,Sandbergeria,11.608,1,1
Gastropoda,Sorbeoconcha,Scaliola,0.0117,1,0
Gastropoda,Sorbeoconcha,Siliquaria,0.0117,1,0
Gastropoda,Sorbeoconcha,Spirocolpus,5.333,0,0
Gastropoda,Sorbeoconcha,Springvaleia,3.6,0,0
Gastropoda,Sorbeoconcha,Sulcospira,2.588,1,0
Gastropoda,Sorbeoconcha,Tachyrhynchus,0.0117,1,0
Gastropoda,Sorbeoconcha,Tarebia,0.0117,1,0
Gastropoda,Sorbeoconcha,Tateiwaia,11.608,0,0
Gastropoda,Sorbeoconcha,Taxonia,3.6,0,0
Gastropoda,Sorbeoconcha,Telescopium,2.588,1,0
Gastropoda,Sorbeoconcha,Tenagodus,0.0117,1,0
Gastropoda,Sorbeoconcha,Tenuicerithium,18.2,0,0
Gastropoda,Sorbeoconcha,Terebralia,0.0117,1,0
Gastropoda,Sorbeoconcha,Thiara,0.0117,1,0
Gastropoda,Sorbeoconcha,Torcula,0.0117,1,0
Gastropoda,Sorbeoconcha,Torquesia,15.97,0,0
Gastropoda,Sorbeoconcha,Trochocerithium,2.588,1,0
Gastropoda,Sorbeoconcha,Tropicolpus,15.9,0,0
Gastropoda,Sorbeoconcha,Turritella,0.0117,1,0
Gastropoda,Sorbeoconcha,Turritellopsis,0.781,1,0
Gastropoda,Sorbeoconcha,Tympanotonos,0.0117,1,0
Gastropoda,Sorbeoconcha,Vermicularia,0.0117,1,0
Gastropoda,Sorbeoconcha,Vicarya,5.333,0,0
Gastropoda,Sorbeoconcha,Vicaryella,11.608,0,0
Gastropoda,Sorbeoconcha,Zaria,2.588,1,0
Gastropoda,Sorbeoconcha,Zeacolpus,0.126,1,0
Gastropoda,Sorbeoconcha,Zeacumantus,0.0117,1,0
Gastropoda,Sorbeoconcha,Zefallacia,3.6,0,0
Gastropoda,Thecosomata,Bowdenatheca,5.333,0,0
Gastropoda,Thecosomata,Cavolinia,0.0117,1,0
Gastropoda,Thecosomata,Clio,0.0117,1,0
Gastropoda,Thecosomata,Creseis,0.0117,1,0
Gastropoda,Thecosomata,Cuvierina,0.0117,1,0
Gastropoda,Thecosomata,Diacria,0.0117,1,0
Gastropoda,Thecosomata,Hyalocylis,3.5,1,0
Gastropoda,Thecosomata,Limacina,0.0117,1,0
Gastropoda,Thecosomata,Sphaerocina,15.97,0,0
Gastropoda,Thecosomata,Styliola,1.6,1,0
Gastropoda,Thecosomata,Vaginella,5.333,0,0
Gymnolaemata,Cheilostomata,Acanthodesia,0.0117,1,0
Gymnolaemata,Cheilostomata,Adeona,2.588,1,0
Gymnolaemata,Cheilostomata,Adeonella,2.588,1,0
Gymnolaemata,Cheilostomata,Adeonellopsis,1.7,1,0
Gymnolaemata,Cheilostomata,Aetea,0.781,1,0
Gymnolaemata,Cheilostomata,Aimulosia,1.7,1,0
Gymnolaemata,Cheilostomata,Alderina,2.588,1,0
Gymnolaemata,Cheilostomata,Antoniettella,13.82,0,0
Gymnolaemata,Cheilostomata,Antropora,0.0117,1,0
Gymnolaemata,Cheilostomata,Aplousina,2.588,1,0
Gymnolaemata,Cheilostomata,Batopora,2.588,1,0
Gymnolaemata,Cheilostomata,Biflustra,1.6,1,0
Gymnolaemata,Cheilostomata,Biselenaria,15.97,0,0
Gymnolaemata,Cheilostomata,Bracebridgia,1.6,1,0
Gymnolaemata,Cheilostomata,Bryopesanser,13.82,0,0
Gymnolaemata,Cheilostomata,Buffonellaria,2.588,1,0
Gymnolaemata,Cheilostomata,Buffonellodes,2.588,1,0
Gymnolaemata,Cheilostomata,Buskea,1.6,1,0
Gymnolaemata,Cheilostomata,Caberea,0.126,1,0
Gymnolaemata,Cheilostomata,Callopora,0.781,1,0
Gymnolaemata,Cheilostomata,Calloporina,2.588,1,0
Gymnolaemata,Cheilostomata,Calpensia,0.781,1,0
Gymnolaemata,Cheilostomata,Calyptotheca,0.781,1,0
Gymnolaemata,Cheilostomata,Canda,1.6,1,0
Gymnolaemata,Cheilostomata,Catenicella,11.62,0,0
Gymnolaemata,Cheilostomata,Cellaria,0.781,1,0
Gymnolaemata,Cheilostomata,Cellarinella,0.781,1,0
Gymnolaemata,Cheilostomata,Cellepora,2.588,1,0
Gymnolaemata,Cheilostomata,Celleporaria,0.0117,1,0
Gymnolaemata,Cheilostomata,Celleporella,0.126,1,0
Gymnolaemata,Cheilostomata,Celleporina,0.126,1,0
Gymnolaemata,Cheilostomata,Chaperia,2.588,1,0
Gymnolaemata,Cheilostomata,Characodoma,1.6,1,0
Gymnolaemata,Cheilostomata,Cheiloporina,11.62,1,1
Gymnolaemata,Cheilostomata,Chlidonia,5.333,0,0
Gymnolaemata,Cheilostomata,Chorizopora,0.781,1,0
Gymnolaemata,Cheilostomata,Collarina,3.6,1,0
Gymnolaemata,Cheilostomata,Columnotheca,7.246,0,0
Gymnolaemata,Cheilostomata,Conopeum,0.0117,1,0
Gymnolaemata,Cheilostomata,Copidozoum,2.588,1,0
Gymnolaemata,Cheilostomata,Corynostylus,3.6,0,0
Gymnolaemata,Cheilostomata,Cosciniopsis,13.82,1,1
Gymnolaemata,Cheilostomata,Crassimarginatella,11.62,1,1
Gymnolaemata,Cheilostomata,Cribellopora,2.588,1,0
Gymnolaemata,Cheilostomata,Cribrilaria,2.588,1,0
Gymnolaemata,Cheilostomata,Cribrilina,0.0117,1,0
Gymnolaemata,Cheilostomata,Cryptosula,0.0117,1,0
Gymnolaemata,Cheilostomata,Cupuladria,0.0117,1,0
Gymnolaemata,Cheilostomata,Cupularia,2.588,1,0
Gymnolaemata,Cheilostomata,Cyclicopora,2.588,1,0
Gymnolaemata,Cheilostomata,Cyclocolposa,0.781,0,0
Gymnolaemata,Cheilostomata,Cycloperiella,2.588,1,0
Gymnolaemata,Cheilostomata,Cyphonella,2.588,0,0
Gymnolaemata,Cheilostomata,Cystisella,0.0117,1,0
Gymnolaemata,Cheilostomata,Diporula,2.588,1,0
Gymnolaemata,Cheilostomata,Discoporella,0.0117,1,0
Gymnolaemata,Cheilostomata,Electra,0.0117,1,0
Gymnolaemata,Cheilostomata,Ellisina,15.97,1,1
Gymnolaemata,Cheilostomata,Erinella,2.588,0,0
Gymnolaemata,Cheilostomata,Escharella,0.126,1,0
Gymnolaemata,Cheilostomata,Escharina,1.6,1,0
Gymnolaemata,Cheilostomata,Escharoides,5.333,1,1
Gymnolaemata,Cheilostomata,Etyus,2.588,0,0
Gymnolaemata,Cheilostomata,Exechonella,5.333,1,1
Gymnolaemata,Cheilostomata,Exochella,2.588,1,0
Gymnolaemata,Cheilostomata,Fenestrulina,0.781,1,0
Gymnolaemata,Cheilostomata,Figularia,2.588,1,0
Gymnolaemata,Cheilostomata,Floridina,1.6,1,0
Gymnolaemata,Cheilostomata,Floridinella,1.7,1,0
Gymnolaemata,Cheilostomata,Gemelliporella,1.6,0,0
Gymnolaemata,Cheilostomata,Gemelliporidra,1.6,1,0
Gymnolaemata,Cheilostomata,Gigantopora,1.7,1,0
Gymnolaemata,Cheilostomata,Hagiosynodus,0.781,1,0
Gymnolaemata,Cheilostomata,Halysisis,5.333,1,1
Gymnolaemata,Cheilostomata,Haplopoma,3.6,1,0
Gymnolaemata,Cheilostomata,Hemicyclopora,0.781,1,0
Gymnolaemata,Cheilostomata,Hemiseptella,2.588,1,0
Gymnolaemata,Cheilostomata,Hincksipora,0.126,1,0
Gymnolaemata,Cheilostomata,Hippaliosina,1.6,1,0
Gymnolaemata,Cheilostomata,Hippolyrula,15.97,0,0
Gymnolaemata,Cheilostomata,Hippomenella,2.588,1,0
Gymnolaemata,Cheilostomata,Hippopleurifera,1.7,1,0
Gymnolaemata,Cheilostomata,Hippopodina,1.7,1,0
Gymnolaemata,Cheilostomata,Hippoporella,0.126,1,0
Gymnolaemata,Cheilostomata,Hippoporidra,0.0117,0,0
Gymnolaemata,Cheilostomata,Hippoporina,0.0117,1,0
Gymnolaemata,Cheilostomata,Hippopozoon,2.588,0,0
Gymnolaemata,Cheilostomata,Hippothoa,0.781,1,0
Gymnolaemata,Cheilostomata,Labioporella,20.44,0,0
Gymnolaemata,Cheilostomata,Lunularia,11.608,1,1
Gymnolaemata,Cheilostomata,Lunulites,5.333,0,0
Gymnolaemata,Cheilostomata,Mamillopora,1.6,1,0
Gymnolaemata,Cheilostomata,Margaretta,1.6,1,0
Gymnolaemata,Cheilostomata,Marginaria,20.44,0,0
Gymnolaemata,Cheilostomata,Marguetta,19,1,1
Gymnolaemata,Cheilostomata,Mastigophora,2.588,0,0
Gymnolaemata,Cheilostomata,Membranipora,0.0117,1,0
Gymnolaemata,Cheilostomata,Membraniporella,0.0117,1,0
Gymnolaemata,Cheilostomata,Metrarabdotos,1.6,1,0
Gymnolaemata,Cheilostomata,Micropora,1.6,1,0
Gymnolaemata,Cheilostomata,Microporella,0.0117,1,0
Gymnolaemata,Cheilostomata,Microporina,0.126,1,0
Gymnolaemata,Cheilostomata,Mollia,2.588,1,0
Gymnolaemata,Cheilostomata,Multiporina,0.0117,0,0
Gymnolaemata,Cheilostomata,Myriapora,5.333,1,1
Gymnolaemata,Cheilostomata,Myriozoum,15.97,1,1
Gymnolaemata,Cheilostomata,Nellia,1.6,1,0
Gymnolaemata,Cheilostomata,Neolagenipora,0.781,0,0
Gymnolaemata,Cheilostomata,Odontoporella,0.0117,0,0
Gymnolaemata,Cheilostomata,Ogivalia,15.97,1,1
Gymnolaemata,Cheilostomata,Ogivalina,0.0117,0,0
Gymnolaemata,Cheilostomata,Omalosecosa,2.588,1,0
Gymnolaemata,Cheilostomata,Onychocella,0.781,1,0
Gymnolaemata,Cheilostomata,Pachyegis,0.126,1,0
Gymnolaemata,Cheilostomata,Palmicellaria,2.588,1,0
Gymnolaemata,Cheilostomata,Palmiscenea,11.608,0,0
Gymnolaemata,Cheilostomata,Parasmittina,0.0117,1,0
Gymnolaemata,Cheilostomata,Parellisina,2.588,1,0
Gymnolaemata,Cheilostomata,Pasythea,2.588,1,0
Gymnolaemata,Cheilostomata,Petaloconchus,7.246,1,1
Gymnolaemata,Cheilostomata,Petraliella,1.6,1,0
Gymnolaemata,Cheilostomata,Phylactella,0.781,1,0
Gymnolaemata,Cheilostomata,Planicellaria,15.97,0,0
Gymnolaemata,Cheilostomata,Porella,0.126,1,0
Gymnolaemata,Cheilostomata,Poricellaria,2.588,1,0
Gymnolaemata,Cheilostomata,Porina,7.246,1,1
Gymnolaemata,Cheilostomata,Puellina,0.781,1,0
Gymnolaemata,Cheilostomata,Reginella,0.126,1,0
Gymnolaemata,Cheilostomata,Reptadeonella,0.781,1,0
Gymnolaemata,Cheilostomata,Reptoporina,15.97,0,0
Gymnolaemata,Cheilostomata,Reteporella,2.588,0,0
Gymnolaemata,Cheilostomata,Reteporellina,1.6,1,0
Gymnolaemata,Cheilostomata,Reussirella,5.333,0,0
Gymnolaemata,Cheilostomata,Rhamphostomella,0.126,1,0
Gymnolaemata,Cheilostomata,Romancheina,2.588,1,0
Gymnolaemata,Cheilostomata,Rosseliana,0.781,1,0
Gymnolaemata,Cheilostomata,Savignyella,11.62,1,1
Gymnolaemata,Cheilostomata,Schismoporella,5.333,0,0
Gymnolaemata,Cheilostomata,Schizobrachiella,0.126,1,0
Gymnolaemata,Cheilostomata,Schizomavella,0.781,1,0
Gymnolaemata,Cheilostomata,Schizoporella,0.0117,1,0
Gymnolaemata,Cheilostomata,Schizoretepora,15.97,1,1
Gymnolaemata,Cheilostomata,Schizotheca,2.588,1,0
Gymnolaemata,Cheilostomata,Scrupocellaria,0.125,1,0
Gymnolaemata,Cheilostomata,Semihaswellia,1.6,1,0
Gymnolaemata,Cheilostomata,Setosella,5.333,1,1
Gymnolaemata,Cheilostomata,Smittina,0.126,1,0
Gymnolaemata,Cheilostomata,Smittipora,1.7,1,0
Gymnolaemata,Cheilostomata,Smittoidea,0.126,1,0
Gymnolaemata,Cheilostomata,Steginoporella,1.6,1,0
Gymnolaemata,Cheilostomata,Stomachetosella,0.126,1,0
Gymnolaemata,Cheilostomata,Stylopoma,0.0117,1,0
Gymnolaemata,Cheilostomata,Synnotum,5.333,1,1
Gymnolaemata,Cheilostomata,Tessaradoma,2.588,1,0
Gymnolaemata,Cheilostomata,Tetraplaria,1.6,1,0
Gymnolaemata,Cheilostomata,Thalamoporella,2.588,1,0
Gymnolaemata,Cheilostomata,Trematooecia,1.7,1,0
Gymnolaemata,Cheilostomata,Tremogasterina,1.6,1,0
Gymnolaemata,Cheilostomata,Tremopora,5.333,1,1
Gymnolaemata,Cheilostomata,Tremoschizodina,1.6,1,0
Gymnolaemata,Cheilostomata,Tretosina,2.588,0,0
Gymnolaemata,Cheilostomata,Trigonopora,2.588,1,0
Gymnolaemata,Cheilostomata,Triporula,1.6,1,0
Gymnolaemata,Cheilostomata,Trypostega,3.6,1,0
Gymnolaemata,Cheilostomata,Turbicellepora,0.781,1,0
Gymnolaemata,Cheilostomata,Umbonula,2.588,1,0
Gymnolaemata,Cheilostomata,Vibracellina,1.6,1,0
Gymnolaemata,Cheilostomata,Vincularia,15.97,1,1
Gymnolaemata,Cheilostomata,Vittaticella,15.97,1,1
Gymnolaemata,Cheilostomata,Watersipora,3.6,1,0
Gymnolaemata,Ctenostomata,Spathipora,0.0117,1,0
Gymnolaemata,Ctenostomata,Terebripora,0.781,1,0
Hexactinellida,Hexactinosa,Aphrocallistes,7.246,1,1
Hexactinellida,Hexactinosa,Casearia,15.97,0,0
Hexactinellida,Hexactinosa,Eurete,7.246,0,0
Hexactinellida,Hexactinosa,Farrea,5.333,0,0
Hexactinellida,Hexactinosa,Hexactinella,7.246,0,0
Hexactinellida,Hexactinosa,Laocaetis,7.246,0,0
Hexactinellida,Hexactinosa,Laocoetis,15.97,0,0
Hexactinellida,Hexactinosa,Lefroyella,7.246,1,1
Hexactinellida,Hexactinosa,Myliusia,7.246,0,0
Hexactinellida,Hexactinosa,Ramalmerina,7.246,0,0
Hexactinellida,Hexactinosa,Sclerothamnopsis,7.246,0,0
Hexactinellida,Lychniscosa,Dactylocalyx,7.246,0,0
Hexactinellida,Lychniscosa,Manzonispongia,7.246,0,0
Hexactinellida,Lychniscosa,Robinia,11.608,0,0
Hexactinellida,Lyssacinosida,Regadrella,7.246,0,0
Hydrozoa,Milleporina,Axopora,5.333,0,0
Hydrozoa,Milleporina,Millepora,0.0117,1,0
Hydrozoa,Stylasterina,Calyptopora,5.333,0,0
Hydrozoa,Stylasterina,Conopora,5.333,1,1
Hydrozoa,Stylasterina,Crypthelia,5.333,0,0
Hydrozoa,Stylasterina,Distichopora,0.0117,1,0
Hydrozoa,Stylasterina,Inferiolabiata,19,0,0
Hydrozoa,Stylasterina,Lepidopora,5.333,0,0
Hydrozoa,Stylasterina,Pliobothrus,5.333,1,1
Hydrozoa,Stylasterina,Sporadopora,2.4,1,0
Hydrozoa,Stylasterina,Stenohelia,5.333,0,0
Hydrozoa,Stylasterina,Stylaster,1.7,1,0
Insecta,Coleoptera,Byrrhus,0.0117,0,0
Insecta,Coleoptera,Fornax,0.0117,0,0
Insecta,Coleoptera,Serafimea,5.333,0,0
Insecta,Coleoptera,Sphodrus,5.333,0,0
Insecta,Coleoptera,Tenebrio,0.0117,0,0
Insecta,Diptera,Geranomyia,5.333,0,0
Insecta,Diptera,Miopsiloptera,5.333,0,0
Insecta,Diptera,Nephrotoma,5.333,1,1
Insecta,Diptera,Trichocera,5.333,0,0
Insecta,Hymenoptera,Dolichoderus,13.82,0,0
Insecta,Hymenoptera,Polyrhachis,5.333,0,0
Insecta,Lepidoptera,Protohepialus,7.246,0,0
Insecta,Odonata,Aeshna,5.333,1,1
Insecta,Odonata,Anax,5.333,1,1
Insecta,Odonata,Epitheca,5.333,0,0
Insecta,Odonata,Italolestes,5.333,0,0
Insecta,Odonata,Libellula,5.333,0,0
Insecta,Odonata,Oryctodiplax,5.333,0,0
Insecta,Odonata,Sloveniatrum,11.608,0,0
Insecta,Trichoptera,Vodnik,12.7,0,0
Lingulata,Lingulida,Discinisca,2.588,1,0
Lingulata,Lingulida,Discradisca,15.97,0,0
Lingulata,Lingulida,Glottidia,2.588,0,0
